loyalty_number,total_flights_historical,total_distance_historical,total_points_accumulated,total_points_redeemed,tenure_months,clv,loyalty_card,salary,province,marital_status,education,gender,enrollment_year,churned,redemption_ratio
114021,33,50810.0,50810.0,671,18,5326.68,Star,88044.0,British Columbia,Married,Bachelor,Female,2014,0,0.013206061798858493
114131,16,22800.0,34200.0,440,5,5389.5,Nova,80516.0,British Columbia,Married,Bachelor,Male,2018,0,0.012865497076023392
114214,16,20894.0,20894.0,0,18,2554.55,Star,73544.0,Quebec,Married,College,Female,2017,1,0.0
114219,21,32457.0,32457.0,914,18,5479.56,Nova,72888.0,Ontario,Married,Bachelor,Female,2012,0,0.028160335212743012
114242,29,42410.0,42410.0,953,18,5914.95,Star,68653.0,British Columbia,Married,Bachelor,Male,2016,0,0.022471115302994577
114307,30,42595.0,42595.0,733,18,9863.5,Nova,104829.0,Ontario,Married,Bachelor,Male,2013,0,0.01720859255781195
114414,30,51838.0,51838.0,0,18,3591.07,Nova,73544.0,Ontario,Married,College,Male,2012,0,0.0
114493,25,39685.0,39685.0,677,18,6063.2,Aurora,47036.0,Ontario,Single,Bachelor,Female,2016,0,0.017059342320776112
114553,30,48321.0,48321.0,455,18,3703.93,Nova,47987.0,British Columbia,Divorced,Bachelor,Male,2012,0,0.009416195856873822
114638,33,45959.0,45959.0,495,18,2152.08,Star,73544.0,Quebec,Single,College,Male,2012,0,0.01077046933136056
114700,2,2556.0,2556.0,0,18,7155.34,Star,134476.0,British Columbia,Married,Doctor,Female,2017,0,0.0
114743,10,13920.0,13920.0,0,18,4966.77,Star,59753.0,New Brunswick,Married,Bachelor,Male,2017,0,0.0
114835,19,27506.0,27506.0,0,18,4001.52,Star,101354.0,Ontario,Divorced,Master,Female,2017,0,0.0
114857,29,41257.0,41257.0,533,18,13355.49,Nova,57148.0,British Columbia,Married,Bachelor,Female,2017,0,0.012919019802700148
114903,22,32026.0,32026.0,457,18,9767.94,Nova,58414.0,British Columbia,Married,Bachelor,Male,2013,0,0.01426965590457753
114924,13,22222.0,22222.0,0,18,5037.95,Star,73544.0,Ontario,Married,College,Female,2017,1,0.0
114927,25,29548.0,29548.0,1174,18,3013.44,Star,190674.0,British Columbia,Divorced,Doctor,Male,2017,0,0.03973196155408149
114983,23,39359.0,39359.0,0,18,5601.68,Star,71198.0,British Columbia,Married,Doctor,Female,2013,0,0.0
115322,41,66981.0,66981.0,503,18,8257.67,Aurora,221857.0,Ontario,Married,Doctor,Female,2013,0,0.007509592272435466
115354,37,49430.0,49430.0,1546,18,6297.0,Star,73544.0,New Brunswick,Single,College,Female,2012,0,0.031276552700788995
115405,29,52810.0,52810.0,1636,18,4637.16,Star,50797.0,Ontario,Single,Bachelor,Female,2015,0,0.030978981253550465
115427,44,58670.0,58670.0,1028,18,8685.92,Nova,95967.0,Quebec,Married,Bachelor,Female,2016,0,0.017521731719788648
115505,20,32871.840000003576,49307.76000000536,0,5,5860.17,Nova,-10605.0,Newfoundland,Married,Bachelor,Male,2018,0,0.0
115529,27,36683.0,36683.0,401,18,8382.63,Star,101038.0,British Columbia,Married,Master,Male,2014,0,0.010931494152604748
115633,31,50127.0,50127.0,368,18,9685.54,Nova,80218.0,Ontario,Married,Bachelor,Male,2012,0,0.007341352963472779
115705,29,45206.0,45206.0,983,18,17435.68,Aurora,71498.0,Quebec,Married,Bachelor,Male,2013,0,0.021744901119320443
115805,36,54287.0,54287.0,1646,18,6781.13,Star,54096.0,Ontario,Divorced,Bachelor,Male,2014,0,0.030320334518392986
115852,26,39251.0,39251.0,0,18,40688.53,Nova,59314.0,Ontario,Married,Bachelor,Female,2017,0,0.0
116016,24,45647.0,45647.0,0,18,9118.93,Aurora,56700.0,British Columbia,Married,Bachelor,Female,2013,0,0.0
116045,34,52181.0,52181.0,373,18,11308.47,Aurora,73544.0,Quebec,Single,College,Female,2014,0,0.007148195703416953
116164,5,7277.0,7277.0,1516,18,8170.62,Aurora,101599.0,British Columbia,Married,Bachelor,Female,2017,0,0.20832760753057578
116207,14,25324.0,25324.0,0,18,6625.29,Nova,62245.0,Quebec,Married,Bachelor,Female,2017,1,0.0
116288,22,32173.0,32173.0,1051,18,2497.46,Star,50072.0,Ontario,Married,Bachelor,Female,2017,0,0.032667143256768096
116332,31,48936.0,48936.0,895,18,9386.75,Aurora,62706.0,Ontario,Married,Bachelor,Female,2012,0,0.018289194049370606
116372,26,37659.0,37659.0,0,18,8886.61,Star,95638.0,Ontario,Single,Bachelor,Female,2015,0,0.0
116703,20,33528.0,33528.0,985,18,2702.38,Star,65838.0,British Columbia,Married,Bachelor,Male,2014,0,0.02937842996898115
116732,6,9189.0,9189.0,0,18,13681.71,Aurora,72583.0,British Columbia,Married,Bachelor,Male,2017,0,0.0
116735,29,30652.0,30652.0,804,18,27443.47,Aurora,92144.0,British Columbia,Married,Bachelor,Male,2015,0,0.02622993605637479
116895,12,6828.0,10242.0,0,5,19378.91,Nova,299899.0,Ontario,Married,Doctor,Female,2018,0,0.0
116932,22,33046.0,33046.0,888,18,14435.66,Nova,83568.0,British Columbia,Divorced,Bachelor,Male,2016,0,0.026871633480602796
116948,7,8828.0,8828.0,388,18,4349.31,Nova,87262.0,Yukon,Married,Bachelor,Male,2017,0,0.04395106479383779
116999,28,43676.0,43676.0,0,18,14228.23,Aurora,55066.0,New Brunswick,Married,Bachelor,Male,2014,0,0.0
117033,24,28327.0,28327.0,328,18,5657.81,Star,49139.0,Ontario,Married,Bachelor,Female,2014,0,0.011579058848448476
117053,28,58383.0,58383.0,1019,18,15118.9,Aurora,74994.0,British Columbia,Married,Bachelor,Female,2014,0,0.017453710840484388
117169,27,43045.0,43045.0,471,18,8417.1,Aurora,55144.0,British Columbia,Married,Bachelor,Female,2013,0,0.010942037402718086
117219,31,52646.0,52646.0,1575,18,2750.71,Star,69803.0,Ontario,Divorced,Bachelor,Male,2014,0,0.029916802796033887
117240,10,17819.0,17819.0,0,18,8476.08,Aurora,52528.0,Ontario,Married,Bachelor,Female,2017,0,0.0
117333,45,59094.0,59094.0,509,18,23813.52,Star,96798.0,Nova Scotia,Married,Bachelor,Female,2012,0,0.008613395606999018
117342,32,38360.0,38360.0,929,18,8400.79,Star,47178.0,British Columbia,Divorced,Bachelor,Female,2016,0,0.02421793534932221
117408,31,60692.0,60692.0,0,18,5099.51,Aurora,73544.0,Saskatchewan,Married,College,Female,2016,0,0.0
117456,40,55915.0,55915.0,944,18,5170.03,Star,73544.0,Alberta,Married,College,Female,2015,0,0.016882768487883393
117460,24,29594.0,29594.0,935,18,8203.22,Nova,60148.0,Quebec,Divorced,Bachelor,Female,2014,0,0.031594242076096506
117482,28,35963.0,53944.5,511,5,2869.74,Nova,53563.0,New Brunswick,Married,Bachelor,Male,2018,0,0.009472698792277247
117618,27,35820.0,35820.0,1177,18,4082.7,Star,67024.0,Newfoundland,Married,High School or Below,Male,2012,0,0.032858738135120046
117782,40,62428.0,62428.0,1268,18,23207.25,Star,97704.0,British Columbia,Divorced,Bachelor,Female,2014,0,0.0203113987313385
117910,27,39120.0,39120.0,0,18,9732.58,Star,59917.0,British Columbia,Married,Bachelor,Male,2015,0,0.0
117915,27,34536.0,51804.0,0,5,2605.57,Star,75996.0,British Columbia,Married,Bachelor,Female,2018,0,0.0
117932,16,24130.0,24130.0,572,18,5608.32,Star,81063.0,Ontario,Single,Bachelor,Female,2014,0,0.023704931620389558
118076,30,47886.0,47886.0,1178,18,5176.16,Star,98844.0,Ontario,Divorced,Bachelor,Female,2015,0,0.024600091884893288
118320,33,51616.0,51616.0,965,18,8005.96,Nova,78268.0,Ontario,Married,Bachelor,Female,2014,0,0.01869575325480471
118332,30,49614.0,49614.0,0,18,5514.34,Star,48896.0,Alberta,Single,Bachelor,Female,2015,0,0.0
118355,10,13291.0,13291.0,0,18,2395.57,Star,198691.0,Quebec,Divorced,Doctor,Female,2017,0,0.0
118365,21,33195.0,33195.0,934,18,5838.9,Star,91239.0,Quebec,Married,Bachelor,Male,2012,0,0.02813676758547974
118376,8,10291.0,10291.0,487,18,20455.25,Aurora,73544.0,British Columbia,Married,College,Female,2017,1,0.04732290350791954
118379,22,33860.0,33860.0,0,18,6775.92,Nova,51923.0,New Brunswick,Married,Bachelor,Female,2014,0,0.0
118418,24,29563.0,44344.5,355,5,5442.74,Aurora,50847.0,Quebec,Married,Bachelor,Male,2018,0,0.008005502373462323
118612,13,18475.0,18475.0,0,18,7868.81,Nova,73544.0,Ontario,Married,College,Female,2017,0,0.0
118628,34,57729.0,57729.0,412,18,2715.69,Star,62006.0,Ontario,Married,High School or Below,Female,2016,0,0.007136794332138093
118632,37,63181.0,63181.0,463,18,5308.25,Aurora,73544.0,Ontario,Single,College,Female,2016,0,0.007328152450895048
118675,31,47718.0,47718.0,0,18,8708.28,Nova,53925.0,Ontario,Married,Bachelor,Male,2016,0,0.0
118729,9,11777.0,11777.0,0,18,2691.6,Star,56130.0,Quebec,Married,Bachelor,Male,2017,1,0.0
118864,25,44353.0,44353.0,0,18,44771.3,Star,73544.0,Ontario,Married,College,Female,2016,0,0.0
119009,30,49115.0,49115.0,0,18,7988.51,Aurora,74544.0,Ontario,Married,Bachelor,Male,2012,0,0.0
119015,3,7428.0,7428.0,0,18,8010.97,Aurora,69964.0,British Columbia,Married,Bachelor,Female,2018,0,0.0
119135,25,34320.0,34320.0,1664,18,2496.17,Star,67862.0,British Columbia,Divorced,Bachelor,Female,2013,0,0.048484848484848485
119198,20,15260.0,22890.0,0,5,2659.71,Star,73544.0,Quebec,Divorced,College,Male,2018,0,0.0
119200,21,33321.0,33321.0,513,18,3903.8,Star,69835.0,British Columbia,Divorced,Bachelor,Female,2017,0,0.015395696407670838
119460,24,32188.0,32188.0,696,18,8047.41,Aurora,297762.0,British Columbia,Married,Doctor,Female,2016,0,0.021622965080154096
119488,23,31244.0,31244.0,0,18,4108.26,Star,73544.0,Quebec,Single,College,Female,2017,0,0.0
119519,25,43518.0,43518.0,417,18,4874.67,Nova,81276.0,Manitoba,Married,Bachelor,Female,2013,0,0.009582241830966497
119633,22,32915.0,32915.0,753,18,7256.58,Aurora,53166.0,Newfoundland,Married,Bachelor,Male,2014,0,0.02287710770165578
119634,28,53795.0,80692.5,0,5,2300.69,Star,114838.0,Saskatchewan,Divorced,Master,Female,2018,0,0.0
119638,17,20256.0,30384.0,0,5,6409.63,Nova,73544.0,British Columbia,Single,College,Female,2018,0,0.0
119731,34,56781.0,56781.0,2071,18,10103.66,Nova,66055.0,Ontario,Single,Bachelor,Female,2014,0,0.036473468237614694
119837,25,43300.0,43300.0,1813,18,4774.75,Star,73544.0,British Columbia,Single,College,Male,2014,0,0.041870669745958426
119845,30,31433.0,31433.0,0,18,2588.86,Star,65690.0,Quebec,Married,Bachelor,Female,2014,0,0.0
119997,31,47474.0,47474.0,664,18,2514.28,Star,50013.0,Yukon,Divorced,Bachelor,Male,2017,0,0.013986603193326874
120046,12,14622.0,14622.0,0,18,4314.17,Star,56411.0,New Brunswick,Married,Bachelor,Female,2017,0,0.0
120126,14,20446.0,20446.0,479,18,8098.97,Aurora,73544.0,Ontario,Divorced,College,Male,2017,0,0.023427565293945025
120140,35,56097.0,56097.0,383,18,6721.89,Nova,58623.0,Quebec,Married,Bachelor,Male,2015,0,0.006827459578943615
120164,32,42646.0,42646.0,617,18,13024.13,Nova,73544.0,New Brunswick,Single,College,Female,2014,0,0.014467945411058482
120192,29,40108.0,40108.0,924,18,9701.03,Aurora,65324.0,British Columbia,Married,Bachelor,Female,2013,0,0.02303779794554702
120393,24,33940.0,33940.0,610,18,2453.57,Star,80919.0,Quebec,Single,High School or Below,Female,2016,0,0.017972893341190337
120434,19,23167.0,23167.0,1135,18,7611.95,Aurora,97949.0,Ontario,Married,Bachelor,Female,2017,0,0.04899210083308154
120554,25,41430.0,41430.0,1733,18,4055.4,Nova,73544.0,Quebec,Single,College,Male,2013,0,0.04182959208303162
120583,30,46381.0,46381.0,802,18,7539.6,Aurora,73544.0,British Columbia,Single,College,Male,2012,0,0.01729156335568444
120594,41,68360.0,68360.0,1609,18,5994.23,Star,62537.0,British Columbia,Married,Bachelor,Female,2016,0,0.023537156231714453
120799,16,24145.0,24145.0,371,18,5678.05,Star,73544.0,Ontario,Married,College,Male,2017,0,0.015365500103541105
120868,26,36427.0,36427.0,0,18,6862.87,Nova,73455.0,Quebec,Divorced,Bachelor,Female,2017,0,0.0
121095,22,32005.0,32005.0,514,18,5148.65,Star,69278.0,British Columbia,Married,Bachelor,Female,2014,0,0.016059990626464616
121139,31,46755.0,46755.0,1262,18,14435.67,Aurora,76456.0,British Columbia,Married,Bachelor,Female,2016,0,0.02699176558656828
121183,37,55116.0,55116.0,0,18,7427.5,Star,53016.0,Quebec,Single,Bachelor,Female,2014,0,0.0
121236,7,10757.0,10757.0,1027,18,4984.62,Star,95061.0,British Columbia,Married,Bachelor,Female,2017,1,0.09547271544110812
121351,11,14671.0,22006.5,0,5,28421.57,Aurora,63228.0,Ontario,Divorced,Bachelor,Female,2018,1,0.0
121410,45,71722.0,71722.0,1408,18,3781.69,Nova,65986.0,Quebec,Married,Bachelor,Male,2014,0,0.019631354396140655
121605,37,61636.0,61636.0,414,18,9710.29,Star,56193.0,British Columbia,Single,Bachelor,Female,2014,0,0.0067168537867480045
121710,31,38856.0,38856.0,451,18,5639.94,Nova,85447.0,Quebec,Married,Bachelor,Female,2014,0,0.011606959028206711
121737,18,30038.0,30038.0,735,18,8960.28,Nova,84551.0,Ontario,Single,Bachelor,Female,2016,0,0.024469005925827285
121856,10,15258.0,15258.0,0,18,22658.54,Nova,113785.0,Saskatchewan,Married,Master,Male,2017,0,0.0
121919,15,27686.0,27686.0,1007,18,7764.27,Nova,74655.0,British Columbia,Married,Bachelor,Male,2017,0,0.036372173661778515
121935,21,28287.0,28287.0,0,18,4878.83,Star,299560.0,Yukon,Married,Doctor,Female,2015,0,0.0
122009,15,26603.0,26603.0,775,18,4035.68,Nova,47536.0,Quebec,Married,Bachelor,Male,2012,0,0.029132052776002705
122020,38,55152.0,55152.0,3969,18,7822.3,Nova,56759.0,Ontario,Divorced,Bachelor,Male,2015,0,0.07196475195822455
122049,24,33450.0,33450.0,757,18,3794.96,Nova,101393.0,British Columbia,Married,Master,Female,2012,0,0.022630792227204783
122094,18,20554.0,20554.0,1251,18,2726.39,Star,67059.0,British Columbia,Married,Bachelor,Male,2014,0,0.06086406538873212
122166,33,51489.0,51489.0,460,18,5737.23,Star,73218.0,Ontario,Married,Bachelor,Female,2016,0,0.008933947056652878
122283,21,37457.0,37457.0,1558,18,10899.3,Aurora,74727.0,Ontario,Married,Bachelor,Male,2015,0,0.04159436153455963
122357,20,28291.0,28291.0,0,18,22399.13,Star,89345.0,Quebec,Married,Bachelor,Female,2013,0,0.0
122456,25,50300.0,50300.0,777,18,6915.73,Star,102601.0,Alberta,Married,Bachelor,Male,2017,0,0.015447316103379722
122519,15,31238.0,46857.0,0,5,30081.37,Star,49927.0,Nova Scotia,Married,Bachelor,Male,2018,0,0.0
122545,16,23024.0,23024.0,921,18,9490.41,Nova,73544.0,Ontario,Single,College,Female,2017,0,0.04000173731758165
122577,27,38839.0,38839.0,585,18,3791.55,Nova,62063.0,Nova Scotia,Married,Bachelor,Male,2014,0,0.01506217976775921
122685,23,37099.0,37099.0,795,18,3314.55,Nova,78434.0,Ontario,Married,Bachelor,Female,2016,0,0.021429149033666675
122797,24,48240.0,72360.0,0,5,5946.67,Aurora,59374.0,Ontario,Divorced,Bachelor,Male,2018,0,0.0
122890,31,50063.0,50063.0,457,18,7785.0,Nova,64760.0,Alberta,Married,Bachelor,Female,2015,0,0.009128498092403571
122946,24,26970.0,26970.0,0,18,5505.69,Nova,101984.0,Ontario,Married,Bachelor,Male,2017,0,0.0
122958,43,61719.0,61719.0,1168,18,4430.57,Star,49512.0,Nova Scotia,Married,Bachelor,Male,2016,0,0.018924480305902557
123083,36,49140.0,49140.0,770,18,5548.03,Star,81518.0,Ontario,Divorced,Bachelor,Male,2016,0,0.01566951566951567
123094,12,22223.0,22223.0,337,18,4103.85,Star,92223.0,British Columbia,Married,Bachelor,Female,2018,0,0.015164469243576475
123115,21,19455.0,19455.0,1525,18,8646.5,Star,78830.0,British Columbia,Married,Bachelor,Female,2012,0,0.07838601901824724
123164,25,35945.0,35945.0,467,18,5619.69,Nova,73544.0,British Columbia,Married,College,Female,2015,0,0.012992071219919321
123344,23,31847.0,31847.0,1536,18,9102.9,Aurora,85880.0,Ontario,Married,Bachelor,Male,2016,0,0.04823060256853079
123393,17,25858.0,25858.0,0,18,5963.82,Aurora,100776.0,British Columbia,Married,Bachelor,Female,2013,0,0.0
123420,29,45699.0,45699.0,1172,18,9540.92,Aurora,70946.0,British Columbia,Married,Bachelor,Female,2015,0,0.025646075406464037
123525,34,57585.0,57585.0,466,18,41787.9,Aurora,65997.0,Manitoba,Divorced,Bachelor,Female,2015,0,0.008092385169749066
123586,28,39526.0,39526.0,719,18,2813.51,Star,68785.0,Quebec,Married,Bachelor,Male,2014,0,0.018190558113646713
123667,13,19532.0,19532.0,491,18,2393.81,Star,74522.0,Nova Scotia,Divorced,Bachelor,Male,2013,0,0.025138234691787834
123668,41,60652.0,60652.0,955,18,10387.25,Star,229165.0,Ontario,Married,Doctor,Male,2014,0,0.01574556486183473
123697,23,31397.0,31397.0,0,18,2767.59,Nova,73544.0,Ontario,Married,College,Male,2014,0,0.0
123702,22,25693.0,25693.0,910,18,2449.79,Star,64588.0,Ontario,Single,Bachelor,Male,2013,0,0.03541820729381544
123727,4,8308.0,8308.0,0,18,22721.24,Nova,51591.0,New Brunswick,Married,Bachelor,Female,2018,0,0.0
123773,22,22551.0,22551.0,363,18,7094.16,Nova,85235.0,Quebec,Married,Bachelor,Male,2012,0,0.016096847146468005
123908,18,30052.0,30052.0,668,18,3383.45,Nova,73544.0,Quebec,Single,College,Male,2012,0,0.02222813789431652
123944,16,28913.0,28913.0,320,18,7451.48,Aurora,73479.0,Nova Scotia,Married,High School or Below,Male,2017,0,0.011067685816068897
124038,38,63924.0,63924.0,370,18,12302.76,Nova,63970.0,Ontario,Married,Bachelor,Female,2015,0,0.0057881233965333834
124056,26,38737.0,38737.0,526,18,12036.62,Nova,64417.0,Newfoundland,Single,Bachelor,Female,2016,0,0.013578748999664403
124085,19,20302.0,20302.0,482,18,2725.32,Star,64854.0,Nova Scotia,Married,Bachelor,Male,2017,0,0.02374150330016747
124088,32,55030.0,55030.0,0,18,13770.98,Nova,75231.0,British Columbia,Single,Bachelor,Male,2017,0,0.0
124119,16,19694.0,19694.0,571,18,11413.44,Star,73544.0,Ontario,Married,College,Male,2012,0,0.028993602112318474
124355,27,40867.0,40867.0,1219,18,4115.58,Nova,70254.0,Ontario,Married,Bachelor,Female,2013,0,0.029828467957031344
124678,37,62863.0,62863.0,304,18,3954.34,Star,152955.0,Nova Scotia,Married,Doctor,Male,2013,0,0.004835913017196125
124761,36,66340.0,66340.0,0,18,10546.66,Aurora,64046.0,Nova Scotia,Married,Bachelor,Female,2014,0,0.0
125068,20,20660.0,30990.0,0,5,4064.18,Star,19464.0,British Columbia,Married,Bachelor,Female,2018,0,0.0
125300,32,45703.0,45703.0,906,18,5583.58,Star,88198.0,British Columbia,Married,Bachelor,Male,2016,0,0.019823643962103146
125393,28,29166.0,29166.0,1516,18,15120.21,Star,47021.0,Manitoba,Single,Bachelor,Male,2014,0,0.05197833093327847
125919,22,29319.0,29319.0,0,18,6689.02,Nova,73602.0,Quebec,Married,Bachelor,Male,2016,0,0.0
125969,31,56470.0,56470.0,569,18,2694.6,Star,51476.0,British Columbia,Married,Bachelor,Male,2016,0,0.010076146626527359
125996,22,27406.0,27406.0,858,18,4512.2,Star,73544.0,British Columbia,Single,College,Female,2013,0,0.031307013062832956
126097,32,34697.0,34697.0,1183,18,4551.06,Star,73544.0,Ontario,Single,College,Male,2015,0,0.034095166729112024
126216,23,33085.0,33085.0,524,18,4969.53,Star,77542.0,Ontario,Married,Bachelor,Female,2012,0,0.015837993048209157
126219,24,26279.0,26279.0,727,18,6846.15,Nova,73544.0,Alberta,Divorced,College,Male,2014,0,0.027664675215951902
126239,18,25435.0,25435.0,1035,18,7109.34,Star,99537.0,Quebec,Married,Bachelor,Female,2012,0,0.04069195989777865
126262,39,54250.0,54250.0,0,18,5720.77,Aurora,62472.0,Ontario,Married,Bachelor,Female,2013,0,0.0
126424,25,31837.0,31837.0,0,18,16355.31,Nova,80289.0,Quebec,Divorced,High School or Below,Male,2015,0,0.0
126466,29,41232.0,41232.0,2083,18,14024.36,Nova,91817.0,Quebec,Married,Bachelor,Male,2012,0,0.05051901435778036
126490,25,32453.0,32453.0,1113,18,2486.43,Star,73544.0,Ontario,Single,College,Male,2014,1,0.03429575077804826
126581,39,62547.0,62547.0,1564,18,10546.66,Aurora,64046.0,Quebec,Married,Bachelor,Female,2015,0,0.02500519609253841
126665,32,48876.0,48876.0,2046,18,4825.26,Nova,73544.0,British Columbia,Single,College,Female,2016,0,0.04186103609133317
127039,39,55870.0,55870.0,1019,18,11274.91,Nova,73544.0,British Columbia,Single,College,Male,2013,0,0.018238768569894398
127127,33,44123.0,44123.0,0,18,7644.68,Star,74090.0,Quebec,Married,High School or Below,Female,2015,0,0.0
127128,12,22645.0,22645.0,1545,18,5077.32,Aurora,73544.0,Alberta,Single,College,Female,2017,0,0.06822698167365865
127137,34,55461.0,55461.0,2694,18,2609.53,Star,76396.0,British Columbia,Married,Bachelor,Male,2013,0,0.048574674095310216
127185,26,37253.0,37253.0,0,18,6846.15,Aurora,73544.0,Quebec,Divorced,College,Male,2016,0,0.0
127241,6,12642.0,12642.0,0,18,5206.12,Nova,70418.0,Ontario,Married,Bachelor,Female,2018,0,0.0
127279,27,32118.0,32118.0,370,18,11131.57,Aurora,73544.0,Quebec,Married,College,Female,2013,0,0.011520019926520955
127289,22,32737.0,32737.0,2052,18,2776.63,Nova,73544.0,British Columbia,Single,College,Male,2013,0,0.06268136970400465
127311,24,40637.0,40637.0,570,18,7937.06,Aurora,48636.0,Alberta,Married,Bachelor,Male,2014,0,0.014026625981248616
127350,34,44176.0,44176.0,0,18,10614.64,Nova,51775.0,Ontario,Divorced,High School or Below,Male,2014,0,0.0
127400,24,33105.0,33105.0,528,18,3914.72,Star,73544.0,British Columbia,Single,College,Female,2014,0,0.015949252378794743
127410,25,27989.0,27989.0,0,18,2701.49,Star,87747.0,Alberta,Married,Bachelor,Female,2016,0,0.0
127590,23,38780.0,38780.0,528,18,4582.9,Star,80927.0,Quebec,Married,Bachelor,Male,2017,0,0.013615265600825167
127645,37,57855.0,57855.0,929,18,2195.3,Star,73544.0,British Columbia,Single,College,Male,2016,0,0.01605738484141388
127663,32,61177.0,61177.0,937,18,2034.99,Star,73544.0,British Columbia,Single,College,Female,2012,0,0.015316213609689917
127725,18,32024.0,32024.0,330,18,2242.57,Star,73544.0,Ontario,Single,College,Male,2015,0,0.010304771421433925
