loyalty_number,churned,churn_prob,risk_bucket,priority_score,priority_rank,clv,behavioral_clv,clv_rank,bclv_rank,rank_gap,cluster,cluster_label,rfm_segment,RFM_score,RFM_total
111171,0,0.008354254,Low (<25%),38.34280256572215,8830.0,4628.28,4589.61417329688,9155.5,7667.0,1488.5,1,Moderate Risk,Loyal,442,10
111176,0,0.018761013,Low (<25%),84.10757821372557,6255.0,4568.82,4483.10430858534,9245.5,7868.0,1377.5,1,Moderate Risk,Loyal,442,10
111255,0,0.00930043,Low (<25%),33.03362877061181,9278.0,4122.96,3551.838868806261,9914.5,9346.0,568.5,1,Moderate Risk,Needs Attention,242,8
111286,0,0.0032006393,Low (<25%),28.803387304674136,9704.0,10382.38,8999.2606491691,2593.5,2671.0,-77.5,1,Moderate Risk,Hibernating,224,8
111329,0,0.07613284,Low (<25%),252.22293739745393,2805.0,3585.94,3312.9322037304,10601.5,9702.0,899.5,1,Moderate Risk,Recent Low-Freq,421,7
111485,0,0.0039037035,Low (<25%),11.626353612378463,11725.0,2989.96,2978.28808268314,11271.5,10145.0,1126.5,1,Moderate Risk,Loyal,431,8
111507,0,0.0056326706,Low (<25%),85.50931405258343,6203.0,17556.99,15180.954137915223,1027.5,1081.0,-53.5,1,Moderate Risk,Hibernating,224,8
111573,0,0.033626266,Low (<25%),466.30645299514265,1516.0,14349.86,13867.327790577241,1494.5,1294.0,200.5,1,Moderate Risk,Champions,434,11
111584,0,0.044542316,Low (<25%),177.20381598482507,3792.0,4163.79,3978.32515006236,9873.5,8698.0,1175.5,1,Moderate Risk,Recent Low-Freq,422,8
111646,1,0.98681253,Critical (>75%),31.83567644884231,9393.0,5015.01,32.261118987658485,8285.0,13218.0,-4933.0,1,Moderate Risk,Lost,122,5
111788,0,0.005030141,Low (<25%),24.699829812651274,10135.0,4935.19,4910.36529843821,8468.5,7046.0,1422.5,1,Moderate Risk,Loyal,442,10
111899,1,0.9816821,Critical (>75%),114.21944237654144,5196.0,13021.09,116.35074366390243,1844.5,13125.0,-11280.5,1,Moderate Risk,Hibernating,114,6
111912,0,0.0019270923,Low (<25%),10.756417970737656,11860.0,5592.46,5581.6828133959425,7047.5,5907.0,1140.5,1,Moderate Risk,Loyal,432,9
112026,0,0.0022315609,Low (<25%),18.72299078453828,10798.0,9670.18,8390.08730818786,2871.0,3090.0,-219.0,1,Moderate Risk,Needs Attention,244,10
112142,1,0.91090184,Critical (>75%),1015.9156436154465,492.0,16272.74,1115.2855324295388,1180.0,12809.0,-11629.0,1,Moderate Risk,At-Risk High-Value,134,8
112226,0,0.0055110403,Low (<25%),22.334773570115953,10367.0,4686.47,4052.732760839356,9039.0,8575.0,464.0,1,Moderate Risk,Hibernating,222,6
112393,0,0.0023886473,Low (<25%),16.116263403646894,11122.0,6763.18,6747.025148353587,5810.5,4653.0,1157.5,1,Moderate Risk,Champions,433,10
112522,0,0.0067983232,Low (<25%),33.09553563812523,9275.0,5636.74,4868.19097363968,6938.5,7126.0,-187.5,0,Loyal Champions,Hibernating,212,5
112678,0,0.0019409928,Low (<25%),59.86506417053863,7442.0,35537.85,30842.49677306306,134.5,172.0,-37.5,1,Moderate Risk,Hibernating,224,8
112709,0,0.013739711,Low (<25%),56.965758676528175,7609.0,4834.4,4146.066731427479,8720.0,8431.0,289.0,1,Moderate Risk,Hibernating,222,6
112732,0,0.009002416,Low (<25%),74.58401235739812,6696.0,8360.15,8284.8884518776,4016.5,3168.0,848.5,1,Moderate Risk,Recent Low-Freq,423,9
112733,0,0.025857689,Low (<25%),84.46851993353877,6240.0,3353.38,3266.66934286118,10866.5,9754.0,1112.5,1,Moderate Risk,Loyal,441,9
112842,0,0.0633095,Low (<25%),320.6019712946873,2225.0,6217.26,5064.042067852175,6277.0,6779.0,-502.0,1,Moderate Risk,Hibernating,213,6
112856,0,0.00040592154,Low (<25%),10.630636608147316,11886.0,26199.53,26188.895046435122,379.5,273.0,106.5,1,Moderate Risk,Champions,444,12
112863,0,0.015108979,Low (<25%),208.42280526038866,3301.0,16107.19,13794.632003948689,1193.0,1307.0,-114.0,1,Moderate Risk,Needs Attention,234,9
113040,0,0.014654695,Low (<25%),105.81546635918643,5477.0,8427.17,7220.58469037987,3930.0,4197.0,-267.0,1,Moderate Risk,Hibernating,223,7
113220,0,0.006785084,Low (<25%),53.81930684687264,7787.0,7986.19,7932.00303001004,4490.5,3496.0,994.5,1,Moderate Risk,Recent Low-Freq,423,9
113293,0,0.20829043,Low (<25%),1731.0905845273053,161.0,18370.57,8310.946328774227,969.5,3149.0,-2179.5,1,Moderate Risk,Hibernating,114,6
113316,0,0.088975355,Low (<25%),372.344385002182,1929.0,5282.54,4184.803589737652,7717.0,8365.0,-648.0,1,Moderate Risk,Hibernating,212,5
113363,0,0.23976883,Low (<25%),437.6219504991671,1635.0,2760.95,1825.1828250534782,11818.5,12546.0,-727.5,1,Moderate Risk,Hibernating,211,4
113476,0,0.011462078,Low (<25%),106.74617317162932,5453.0,9420.97,9312.986107024339,3010.5,2483.0,527.5,1,Moderate Risk,Champions,444,12
113558,0,0.01044723,Low (<25%),66.61944926987866,7086.0,6444.08,6376.7572141016,6072.5,5017.0,1055.5,1,Moderate Risk,Recent Low-Freq,423,9
113679,0,0.008279139,Low (<25%),75.92901096823519,6628.0,10634.84,9171.12407078021,2470.5,2555.0,-84.5,1,Moderate Risk,Needs Attention,244,10
113694,0,0.01319173,Low (<25%),63.65802533738728,7252.0,4890.11,4825.6009892097,8582.5,7220.0,1362.5,1,Moderate Risk,Loyal,432,9
113755,0,0.05321272,Low (<25%),183.03715137724393,3689.0,3633.05,3439.725527604,10552.5,9513.0,1039.5,1,Moderate Risk,Recent Low-Freq,411,6
113779,0,0.33315432,Medium (25-50%),3255.0287473370468,35.0,25640.24,9770.333301807543,421.5,2275.0,-1853.5,1,Moderate Risk,At-Risk High-Value,134,8
113804,0,0.018393165,Low (<25%),57.28860126080469,7591.0,3173.03,3114.6679356600503,11068.5,9954.0,1114.5,1,Moderate Risk,Recent Low-Freq,411,6
113831,0,0.0042566843,Low (<25%),15.283671770113674,11217.0,3605.86,3590.510992350002,10575.0,9288.0,1287.0,1,Moderate Risk,Loyal,441,9
113839,0,0.04297607,Low (<25%),157.9198088845547,4139.0,3839.61,3674.5986518673,10299.5,9155.0,1144.5,1,Moderate Risk,Recent Low-Freq,421,7
113861,0,0.28899473,Medium (25-50%),380.82275374520526,1893.0,2409.37,1317.7498210614613,13040.5,12762.0,278.5,1,Moderate Risk,Lost,111,3
113864,0,0.1527688,Low (<25%),1119.9167617161722,408.0,8652.65,7330.795042679999,3643.5,4074.0,-430.5,1,Moderate Risk,Recent Low-Freq,413,8
113874,0,0.0043083318,Low (<25%),10.796194911260097,11852.0,2894.24,2505.887525018407,11450.5,11195.0,255.5,1,Moderate Risk,Hibernating,211,4
113877,0,0.022841983,Low (<25%),185.85490008981563,3642.0,9575.76,8136.5483937981935,2925.0,3320.0,-395.0,1,Moderate Risk,Needs Attention,234,9
113904,0,0.009041668,Low (<25%),237.0250866121069,2956.0,26453.94,26214.75225722808,362.5,272.0,90.5,1,Moderate Risk,Champions,434,11
113919,0,0.003529385,Low (<25%),19.746111258483744,10678.0,5614.59,5594.77395027285,6991.5,5883.0,1108.5,1,Moderate Risk,Recent Low-Freq,422,8
114018,0,0.07072384,Low (<25%),599.3890440540599,1123.0,9120.07,8475.0636285312,3189.5,3024.0,165.5,1,Moderate Risk,Recent Low-Freq,424,10
114021,0,0.018887691,Low (<25%),98.70842012476258,5729.0,5326.68,5226.071314104121,7605.5,6499.0,1106.5,1,Moderate Risk,Loyal,442,10
114131,0,0.0011930787,Low (<25%),6.42242604110051,12539.0,5389.5,5383.06990234635,7471.0,6243.0,1228.0,0,Loyal Champions,Recent Low-Freq,412,7
114214,1,0.8740653,Critical (>75%),216.30190603472985,3193.0,2554.55,247.4665291423076,12487.5,13031.0,-543.5,1,Moderate Risk,Lost,111,3
114219,0,0.004023747,Low (<25%),21.959646076395916,10412.0,5479.56,5457.51163688868,7298.5,6114.0,1184.5,1,Moderate Risk,Recent Low-Freq,422,8
114242,0,0.19273378,Low (<25%),634.6842110027446,1047.0,5914.95,3293.0616055096552,6542.5,9723.0,-3180.5,1,Moderate Risk,Hibernating,133,7
114307,0,0.042860158,Low (<25%),351.8539013558931,2031.0,9863.5,8209.346810058261,2783.0,3244.0,-461.0,1,Moderate Risk,Needs Attention,234,9
114414,0,0.006826395,Low (<25%),21.171060539465884,10494.0,3591.07,3101.3529893107393,10590.5,9970.0,620.5,1,Moderate Risk,Needs Attention,231,6
114493,0,0.047468282,Low (<25%),238.38944001521887,2948.0,6063.2,5022.078532676174,6374.0,6854.0,-480.0,1,Moderate Risk,Hibernating,223,7
114553,0,0.004228703,Low (<25%),13.562249121111838,11431.0,3703.93,3207.1888522584436,10464.5,9846.0,618.5,1,Moderate Risk,Needs Attention,231,6
114638,0,0.006563972,Low (<25%),14.033468927348807,11383.0,2152.08,2137.95380713824,13411.5,12114.0,1297.5,1,Moderate Risk,Loyal,441,9
114700,0,0.014553281,Low (<25%),78.93706696619255,6476.0,7155.34,5424.0048664072765,5472.5,6164.0,-691.5,1,Moderate Risk,Lost,113,5
114743,0,0.4909292,Medium (25-50%),1079.3772496362453,439.0,4966.77,2198.6413715791305,8408.5,11976.0,-3567.5,1,Moderate Risk,Hibernating,212,5
114835,0,0.008762071,Low (<25%),30.221208781542398,9566.0,4001.52,3449.094258827896,10074.5,9502.0,572.5,1,Moderate Risk,Hibernating,212,5
114857,0,0.0041323137,Low (<25%),54.96101572940431,7718.0,13355.49,13300.300925702786,1733.0,1404.0,329.0,1,Moderate Risk,Champions,434,11
114903,0,0.016524618,Low (<25%),158.7442141462514,4121.0,9767.94,9606.52852285308,2828.5,2341.0,487.5,1,Moderate Risk,Recent Low-Freq,424,10
114924,1,0.7410802,High (50-75%),966.6835446353241,543.0,5037.95,1304.4250064100002,8241.0,12765.0,-4524.0,1,Moderate Risk,Recent Low-Freq,412,7
114927,0,0.0022954731,Low (<25%),6.901392050201172,12466.0,3013.44,3006.522729541536,11240.5,10103.0,1137.5,1,Moderate Risk,Recent Low-Freq,421,7
114983,0,0.019716077,Low (<25%),108.26564847684539,5395.0,5601.68,5491.2368457906405,7009.5,6063.0,946.5,1,Moderate Risk,Recent Low-Freq,422,8
115322,0,0.00097301014,Low (<25%),8.026978704167545,12289.0,8257.67,8249.635203357228,4134.5,3203.0,931.5,1,Moderate Risk,Champions,443,11
115354,0,0.009876125,Low (<25%),53.54414201298836,7803.0,6297.0,5421.573948586957,6180.5,6170.0,10.5,1,Moderate Risk,Needs Attention,243,9
115405,0,0.013345143,Low (<25%),53.09366809748411,7831.0,4637.16,3978.5012492922788,9128.5,8696.0,432.5,1,Moderate Risk,Needs Attention,232,7
115427,0,0.0038429454,Low (<25%),33.251240650115,9257.0,8685.92,8652.540483691233,3596.0,2882.0,714.0,1,Moderate Risk,Champions,443,11
115505,0,0.0019501685,Low (<25%),11.406031791042901,11763.0,5860.17,5848.741681061355,6612.5,5579.0,1033.5,0,Loyal Champions,Recent Low-Freq,423,9
115529,0,0.0015426802,Low (<25%),12.911767820656838,11530.0,8382.63,8369.698282675074,3985.0,3104.0,881.0,1,Moderate Risk,Champions,433,10
115633,0,0.009983335,Low (<25%),95.72866197649228,5833.0,9685.54,9588.8460095241,2866.0,2354.0,512.0,1,Moderate Risk,Champions,434,11
115705,0,0.0063546584,Low (<25%),110.09370826242497,5339.0,17435.68,17324.88220962829,1046.5,857.0,189.5,1,Moderate Risk,Champions,434,11
115805,0,0.0010938914,Low (<25%),7.409705500007754,12393.0,6781.13,6773.712180210718,5796.0,4633.0,1163.0,1,Moderate Risk,Champions,443,11
115852,0,0.001385381,Low (<25%),56.29102367711045,7648.0,40688.53,40632.16088362007,76.0,58.0,18.0,1,Moderate Risk,Recent Low-Freq,424,10
116016,0,0.0047878884,Low (<25%),43.45137795294121,8436.0,9118.93,9075.269580832588,3191.5,2607.0,584.5,1,Moderate Risk,Recent Low-Freq,424,10
116045,0,0.0074461065,Low (<25%),83.57707948441741,6274.0,11308.47,11224.265928027944,2258.5,1854.0,404.5,1,Moderate Risk,Champions,444,12
116164,0,0.035457186,Low (<25%),279.43499124491046,2564.0,8170.62,7880.91280692468,4232.5,3544.0,688.5,1,Moderate Risk,Recent Low-Freq,413,8
116207,1,0.99929667,Critical (>75%),1.7571652313323982,13293.0,6625.29,1.7584019681886844,5939.5,13444.0,-7504.5,1,Moderate Risk,Lost,113,5
116288,0,0.00069699914,Low (<25%),1.739514186633313,13298.0,2497.46,2495.7192725278155,12719.5,11221.0,1498.5,1,Moderate Risk,Recent Low-Freq,421,7
116332,0,0.0028626702,Low (<25%),23.299344524942292,10271.0,9386.75,8139.025070000132,3044.5,3318.0,-273.5,1,Moderate Risk,Needs Attention,234,9
116372,0,0.031178597,Low (<25%),268.43331466402,2665.0,8886.61,8609.537968113831,3397.0,2912.0,485.0,1,Moderate Risk,Recent Low-Freq,423,9
116703,0,0.017273614,Low (<25%),35.287337663554325,9078.0,2702.38,2042.846254614369,12010.5,12294.0,-283.5,1,Moderate Risk,Lost,121,4
116732,0,0.15590894,Low (<25%),1800.531402711637,150.0,13681.71,11548.609096512599,1665.5,1781.0,-115.5,1,Moderate Risk,Recent Low-Freq,414,9
116735,0,0.004204174,Low (<25%),114.89205754288454,5181.0,27443.47,27328.092876956223,333.5,240.0,93.5,1,Moderate Risk,Champions,434,11
116895,0,0.0024155844,Low (<25%),40.60723114355812,8654.0,19378.91,16810.520528099998,870.5,899.0,-28.5,0,Loyal Champions,Hibernating,214,7
116932,0,0.026280576,Low (<25%),369.40720157677174,1942.0,14435.66,14056.28254025984,1479.5,1257.0,222.5,1,Moderate Risk,Recent Low-Freq,424,10
116948,0,0.23521557,Low (<25%),680.3425399450152,947.0,4349.31,2892.421364559392,9602.5,10284.0,-681.5,1,Moderate Risk,Hibernating,212,5
116999,0,0.006417495,Low (<25%),78.89010088280945,6480.0,14228.23,12292.974265318393,1512.5,1593.0,-80.5,1,Moderate Risk,Needs Attention,234,9
117033,0,0.01690247,Low (<25%),81.75179503839706,6349.0,5657.81,4836.677422790696,6893.5,7190.0,-296.5,1,Moderate Risk,Hibernating,222,6
117053,0,0.0023943104,Low (<25%),31.402319175222882,9438.0,15118.9,13115.391878689948,1353.5,1439.0,-85.5,1,Moderate Risk,Needs Attention,234,9
117169,0,0.004803259,Low (<25%),40.23531791474385,8684.0,8417.1,8376.6704886711,3941.5,3096.0,845.5,1,Moderate Risk,Champions,433,10
117219,0,0.0009212383,Low (<25%),2.5317249316153823,13163.0,2750.71,2748.175940595807,11857.5,10609.0,1248.5,1,Moderate Risk,Loyal,431,8
117240,0,0.19540863,Low (<25%),1158.820892891318,378.0,8476.08,5930.244190808348,3873.5,5476.0,-1602.5,1,Moderate Risk,Hibernating,213,6
117333,0,0.0039514774,Low (<25%),93.72675765812383,5899.0,23813.52,23719.42141390555,515.5,385.0,130.5,1,Moderate Risk,Champions,444,12
117342,0,0.035776205,Low (<25%),251.996438748301,2807.0,8400.79,7043.688360693958,3965.5,4380.0,-414.5,1,Moderate Risk,Needs Attention,233,8
117408,0,0.0027796016,Low (<25%),14.135206397267591,11369.0,5099.51,5085.335393844784,8105.0,6739.0,1366.0,1,Moderate Risk,Loyal,432,9
117456,0,0.024830814,Low (<25%),125.18837140276386,4880.0,5170.03,5041.65394669558,7959.0,6821.0,1138.0,1,Moderate Risk,Loyal,442,10
117460,0,0.021687947,Low (<25%),151.34997933725342,4277.0,8203.22,6978.5295647049215,4193.0,4446.0,-253.0,1,Moderate Risk,Hibernating,223,7
117482,0,0.00012795962,Low (<25%),0.36716385173926663,13460.0,2869.74,2869.372789160101,11519.5,10334.0,1185.5,0,Loyal Champions,Loyal,431,8
117618,0,0.0023667386,Low (<25%),8.382447509364956,12226.0,4082.7,3541.7715794067653,9972.5,9357.0,615.5,1,Moderate Risk,Needs Attention,232,7
117782,0,0.0036095146,Low (<25%),83.46454982450693,6281.0,23207.25,23123.48309229915,556.5,411.0,145.5,1,Moderate Risk,Champions,444,12
117910,0,0.018888729,Low (<25%),180.3636364580044,3732.0,9732.58,9548.74393390918,2842.5,2365.0,477.5,1,Moderate Risk,Champions,434,11
117915,0,0.000771348,Low (<25%),2.008250952217534,13250.0,2605.57,2603.5601987916402,12314.5,10937.0,1377.5,0,Loyal Champions,Loyal,431,8
117932,0,0.010433983,Low (<25%),50.35352082593186,7977.0,5608.32,4825.915551705601,7001.5,7219.0,-217.5,1,Moderate Risk,Hibernating,212,5
118076,0,0.022255903,Low (<25%),97.94454981764281,5763.0,5176.16,4400.834682719583,7942.0,7996.0,-54.0,1,Moderate Risk,Needs Attention,232,7
118320,0,0.009099399,Low (<25%),72.18653843833991,6812.0,8005.96,7933.11057558196,4460.5,3494.0,966.5,1,Moderate Risk,Champions,443,11
118332,0,0.2965108,Medium (25-50%),718.9050072029446,868.0,5514.34,2424.5491469549997,7213.5,11437.0,-4223.5,1,Moderate Risk,Hibernating,132,6
118355,0,0.1434305,Low (<25%),226.39646016792537,3075.0,2395.57,1578.4401516269231,13092.0,12678.0,414.0,1,Moderate Risk,Lost,111,3
118365,0,0.0024272765,Low (<25%),14.138223876836808,11368.0,5838.9,5824.72737524415,6633.0,5607.0,1026.0,1,Moderate Risk,Recent Low-Freq,423,9
118376,1,0.8796999,Critical (>75%),2164.737909398981,91.0,20455.25,2460.7686205250006,783.5,11336.0,-10552.5,1,Moderate Risk,Recent Low-Freq,414,9
118379,0,0.027041273,Low (<25%),178.2747435461551,3769.0,6775.92,6592.69049745384,5800.5,4799.0,1001.5,1,Moderate Risk,Recent Low-Freq,423,9
118418,0,0.0073319282,Low (<25%),39.613192585672145,8731.0,5442.74,5402.834221108732,7371.0,6211.0,1160.0,0,Loyal Champions,Recent Low-Freq,422,8
118612,0,0.19602482,Low (<25%),1078.3628651669494,441.0,7868.81,5501.15472707461,4599.0,6044.0,-1445.0,1,Moderate Risk,Hibernating,213,6
118628,0,0.0028884148,Low (<25%),7.821382349328988,12327.0,2715.69,2707.845960811788,11984.0,10694.0,1290.0,1,Moderate Risk,Loyal,441,9
118632,0,0.0026458006,Low (<25%),12.180358174329555,11637.0,5308.25,4603.656894752218,7667.5,7638.0,29.5,1,Moderate Risk,Needs Attention,242,8
118675,0,0.027709201,Low (<25%),234.61326506726186,2983.0,8708.28,8466.980519115721,3569.5,3029.0,540.5,1,Moderate Risk,Champions,433,10
118729,1,0.87767756,Critical (>75%),251.2776197095277,2816.0,2691.6,286.2983300034784,12041.5,13007.0,-965.5,1,Moderate Risk,Hibernating,211,4
118864,0,0.0026320594,Low (<25%),117.53055723776912,5105.0,44771.3,44653.45927898478,47.0,33.0,14.0,1,Moderate Risk,Recent Low-Freq,424,10
119009,0,0.0073054335,Low (<25%),57.9331869140322,7565.0,7988.51,7930.150471430915,4487.5,3501.0,986.5,1,Moderate Risk,Champions,433,10
119015,0,0.00348901,Low (<25%),27.852835373556342,9798.0,8010.97,7983.0196455603,4441.5,3439.0,1002.5,1,Moderate Risk,Recent Low-Freq,413,8
119135,0,0.024685346,Low (<25%),46.22902940763619,8242.0,2496.17,1872.7316768270614,12724.5,12500.0,224.5,1,Moderate Risk,Lost,121,4
119198,0,0.0073285657,Low (<25%),19.3490121051477,10727.0,2659.71,2640.218140522053,12138.5,10846.0,1292.5,0,Loyal Champions,Recent Low-Freq,421,7
119200,0,0.020740392,Low (<25%),79.28706861170753,6459.0,3903.8,3822.8336577104,10199.5,8928.0,1271.5,1,Moderate Risk,Recent Low-Freq,421,7
119460,0,0.002771058,Low (<25%),22.238045710137836,10378.0,8047.41,8025.11016014022,4373.5,3394.0,979.5,1,Moderate Risk,Recent Low-Freq,423,9
119488,0,0.05622285,Low (<25%),189.5581212809536,3580.0,4108.26,3371.5494906600006,9946.5,9634.0,312.5,1,Moderate Risk,Hibernating,222,6
119519,0,0.008162956,Low (<25%),39.46689869173328,8745.0,4874.67,4834.87828327548,8638.0,7196.0,1442.0,1,Moderate Risk,Recent Low-Freq,422,8
119633,0,0.014605366,Low (<25%),90.8148321681153,6011.0,7256.58,6217.908689731931,5369.5,5178.0,191.5,1,Moderate Risk,Hibernating,223,7
119634,0,0.00019954923,Low (<25%),0.4590093047340271,13449.0,2300.69,2300.2308990820316,13256.5,11774.0,1482.5,0,Loyal Champions,Loyal,431,8
119638,0,0.0058354307,Low (<25%),37.18468934515068,8923.0,6409.63,6372.227048322359,6098.5,5024.0,1074.5,0,Loyal Champions,Recent Low-Freq,413,8
119731,0,0.015809655,Low (<25%),157.21001760658797,4150.0,10103.66,9943.9246211627,2693.5,2202.0,491.5,1,Moderate Risk,Champions,444,12
119837,0,0.013869739,Low (<25%),65.30601925650821,7157.0,4774.75,4708.52546370975,8829.5,7443.0,1386.5,1,Moderate Risk,Recent Low-Freq,422,8
119845,0,0.07627455,Low (<25%),140.30972595438854,4533.0,2588.86,1839.5352834515386,12372.5,12528.0,-155.5,1,Moderate Risk,Lost,131,5
119997,0,0.015219271,Low (<25%),28.98702734090451,9688.0,2514.28,1904.6265317770155,12659.5,12469.0,190.5,1,Moderate Risk,Lost,131,5
120046,0,0.43592983,Medium (25-50%),922.4633822593269,581.0,4314.17,2116.082265486,9665.0,12170.0,-2505.0,1,Moderate Risk,Hibernating,212,5
120126,0,0.09573764,Low (<25%),609.6900692382178,1105.0,8098.97,6368.342370234088,4312.5,5028.0,-715.5,1,Moderate Risk,Hibernating,213,6
120140,0,0.050697103,Low (<25%),281.3076288663742,2542.0,6721.89,5548.791000274201,5852.5,5963.0,-110.5,1,Moderate Risk,Needs Attention,243,9
120164,0,0.017045174,Low (<25%),189.75178950500128,3578.0,13024.13,11132.288206914243,1836.5,1876.0,-39.5,1,Moderate Risk,Needs Attention,234,9
120192,0,0.010642791,Low (<25%),102.14720880504383,5599.0,9701.03,9597.783965225271,2857.5,2344.0,513.5,1,Moderate Risk,Champions,434,11
120393,0,0.16390808,Low (<25%),231.89150547677767,3005.0,2453.57,1414.765553209931,12887.0,12734.0,153.0,1,Moderate Risk,Lost,121,4
120434,0,0.026913334,Low (<25%),199.3494076699472,3425.0,7611.95,7407.0870472587,4903.0,3999.0,904.0,1,Moderate Risk,Recent Low-Freq,413,8
120554,0,0.016401747,Low (<25%),65.42467200651426,7146.0,4055.4,3988.8843552162,10007.5,8681.0,1326.5,1,Moderate Risk,Recent Low-Freq,422,8
120583,0,0.0053281276,Low (<25%),39.957909572874506,8699.0,7539.6,7499.42804914704,4993.5,3901.0,1092.5,1,Moderate Risk,Champions,433,10
120594,0,0.003486032,Low (<25%),20.82323320018809,10548.0,5994.23,5973.333922404639,6454.0,5427.0,1027.0,1,Moderate Risk,Champions,443,11
120799,0,0.13348669,Low (<25%),656.7686510198473,1000.0,5678.05,4920.1058998455,6861.0,7031.0,-170.0,1,Moderate Risk,Recent Low-Freq,412,7
120868,0,0.051776208,Low (<25%),259.18120720517214,2738.0,6862.87,5005.797396463877,5723.5,6875.0,-1151.5,1,Moderate Risk,Hibernating,123,6
121095,0,0.009551502,Low (<25%),42.35445504657278,8518.0,5148.65,4434.324051502348,8007.5,7946.0,61.5,1,Moderate Risk,Hibernating,222,6
121139,0,0.06356347,Low (<25%),859.2566270033443,669.0,14435.67,13518.088723025101,1475.0,1362.0,113.0,1,Moderate Risk,Champions,434,11
121183,0,0.024339234,Low (<25%),176.37962207479808,3806.0,7427.5,7246.720339465,5151.5,4162.0,989.5,1,Moderate Risk,Champions,443,11
121236,1,0.99351406,Critical (>75%),15.668417634763948,11174.0,4984.62,15.770705484292742,8358.0,13268.0,-4910.0,1,Moderate Risk,Lost,112,4
